Is Duplicate Row?,Days to Ship,Table Names,File Paths,Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales,Discount,Product Name,Return Reason,Returned?,Return Notes,Return Approver,Quota-2015,Quota-2016,Quota-2017,Quota-2018
Unique,6,Orders_West.csv,,Furniture,Glendale,United States,MB-17305,Maria Bertelson,8/8/2015 12:00:00 AM,CA-2015-151708,85301,FUR-FU-10001602,-3.034400000,4,West,1466,Consumer,8/14/2015 12:00:00 AM,Standard Class,Arizona,Furnishings,121.376,0.2,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",,No,,,115000,200000,225000,300000
Unique,2,Orders_West.csv,,Furniture,Seattle,United States,CS-11845,Cari Sayre,2/11/2018 12:00:00 AM,CA-2018-131828,98105,FUR-CH-10004495,108.3528,4,West,3146,Corporate,2/13/2018 12:00:00 AM,Second Class,Washington,Chairs,963.136,0.2,"Global Leather and Oak Executive Chair, Black",Defective,Yes,,,115000,200000,225000,300000
Unique,4,orders_south_2015,orders_south_2017.csv,Office Supplies,Tallahassee,United States,RB-19465,Rick Bensley,5/5/2017 12:00:00 AM,CA-2017-105662,32303,OFF-PA-10001001,31.4712,4,South,8752,Home Office,5/9/2017 12:00:00 AM,Standard Class,Florida,Paper,93.248,0.2,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",,No,,,100000,100000,100000,100000
Unique,4,Orders_Central.csv,,Furniture,Franklin,United States,JO-15145,Jack O'Briant,1/8/2017 12:00:00 AM,US-2017-100461,53132,FUR-BO-10002545,407.1288,6,Central,6851,Corporate,1/12/2017 12:00:00 AM,Standard Class,Wisconsin,Bookcases,1565.88,0,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Furniture,Huntsville,United States,EJ-13720,Ed Jacobs,12/16/2015 12:00:00 AM,CA-2015-108273,77340,FUR-FU-10002116,-74.9526,2,Central,4714,Consumer,12/21/2015 12:00:00 AM,Standard Class,Texas,Furnishings,56.568,0.6,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Chicago,United States,AH-10585,Angele Hood,12/9/2018 12:00:00 AM,CA-2018-109715,60623,OFF-PA-10004965,4.995,2,Central,4211,Consumer,12/14/2018 12:00:00 AM,Standard Class,Illinois,Paper,15.984,0.2,Xerox 1921,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Chicago,United States,CB-12415,Christy Brittain,5/3/2017 12:00:00 AM,CA-2017-163398,60653,OFF-AP-10002403,-71.2962,3,Central,4438,Consumer,5/8/2017 12:00:00 AM,Standard Class,Illinois,Appliances,26.406,0.8,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,,No,,,100000,105000,120000,145000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,Meriden,United States,TB-21055,Ted Butterfield,9/2/2018 12:00:00 AM,CA-2018-145037,6450,OFF-ST-10000918,2.834,1,East,6680,Consumer,9/7/2018 12:00:00 AM,Second Class,Connecticut,Storage,10.9,0,Crate-A-Files,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Technology,Clinton,United States,BT-11680,Brian Thompson,7/9/2016 12:00:00 AM,CA-2016-132626,20735,TEC-MA-10002428,209.2365,3,East,3679,Consumer,7/14/2016 12:00:00 AM,Standard Class,Maryland,Machines,464.97,0,Fellowes Powershred HS-440 4-Sheet High Security Shredder,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,Auburn,United States,TM-21010,Tamara Manning,9/12/2016 12:00:00 AM,CA-2016-102016,13021,OFF-FA-10000490,0.5828,1,East,5207,Consumer,9/18/2016 12:00:00 AM,Standard Class,New York,Fasteners,1.24,0,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",,No,,,125000,150000,175000,200000
Unique,0,Orders_West.csv,,Office Supplies,Riverside,United States,KH-16690,Kristen Hastings,12/7/2016 12:00:00 AM,US-2016-120957,92503,OFF-PA-10003953,6.2208,2,West,9665,Corporate,12/7/2016 12:00:00 AM,Same Day,California,Paper,12.96,0,Xerox 218,,No,,,115000,200000,225000,300000
Unique,0,Orders_West.csv,,Office Supplies,San Francisco,United States,FM-14290,Frank Merwin,11/6/2018 12:00:00 AM,US-2018-153948,94122,OFF-PA-10002764,22.2264,4,West,5904,Home Office,11/6/2018 12:00:00 AM,Same Day,California,Paper,45.36,0,Easy-staple paper,,No,,,115000,200000,225000,300000
Unique,1,Orders_West.csv,,Furniture,Los Angeles,United States,ED-13885,Emily Ducich,2/19/2018 12:00:00 AM,CA-2018-134838,90045,FUR-FU-10004018,12.0609,3,West,3964,Home Office,2/20/2018 12:00:00 AM,First Class,California,Furnishings,44.67,0,Tensor Computer Mounted Lamp,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Technology,San Francisco,United States,BW-11200,Ben Wallace,8/12/2015 12:00:00 AM,CA-2015-109897,94122,TEC-PH-10003691,50.396,8,West,8244,Consumer,8/16/2015 12:00:00 AM,Standard Class,California,Phones,806.336,0.2,BlackBerry Q10,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Furniture,San Diego,United States,BO-11350,Bill Overfelt,2/2/2018 12:00:00 AM,CA-2018-128076,92105,FUR-FU-10000293,12.6348,2,West,8747,Corporate,2/7/2018 12:00:00 AM,Standard Class,California,Furnishings,210.58,0,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Office Supplies,Kent,United States,AI-10855,Arianne Irving,5/10/2015 12:00:00 AM,CA-2015-159709,98031,OFF-EN-10001434,77.4837,3,West,5197,Consumer,5/15/2015 12:00:00 AM,Standard Class,Washington,Envelopes,158.13,0,"Strathmore #10 Envelopes, Ultimate White",,No,,,115000,200000,225000,300000
Unique,7,Orders_West.csv,,Office Supplies,Los Angeles,United States,KB-16240,Karen Bern,7/11/2018 12:00:00 AM,CA-2018-162015,90049,OFF-AP-10003040,43.706,5,West,8588,Corporate,7/18/2018 12:00:00 AM,Standard Class,California,Appliances,168.1,0,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,,No,,,115000,200000,225000,300000
Unique,4,orders_south_2015,orders_south_2017.csv,Office Supplies,Charlotte,United States,JE-15715,Joe Elijah,9/2/2017 12:00:00 AM,CA-2017-106950,28205,OFF-BI-10000014,-17.5651,7,South,7078,Consumer,9/6/2017 12:00:00 AM,Standard Class,North Carolina,Binders,22.911,0.7,Heavy-Duty E-Z-D Binders,,No,,,100000,100000,100000,100000
Unique,4,orders_south_2015,orders_south_2017.csv,Office Supplies,Georgetown,United States,AA-10645,Anna Andreadi,9/4/2017 12:00:00 AM,CA-2017-131205,40324,OFF-AR-10003469,2.5344,3,South,6040,Consumer,9/8/2017 12:00:00 AM,Standard Class,Kentucky,Art,5.28,0,Nontoxic Chalk,,No,,,100000,100000,100000,100000
Unique,1,Orders_Central.csv,,Technology,Palatine,United States,AS-10285,Alejandro Savely,12/11/2018 12:00:00 AM,CA-2018-149706,60067,TEC-AC-10001284,23.2624,7,Central,6273,Corporate,12/12/2018 12:00:00 AM,First Class,Illinois,Accessories,116.312,0.2,Enermax Briskie RF Wireless Keyboard and Mouse Combo,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Furniture,Plano,United States,LC-16885,Lena Creighton,12/14/2018 12:00:00 AM,US-2018-113992,75023,FUR-TA-10000577,-97.4988,4,Central,6439,Consumer,12/19/2018 12:00:00 AM,Standard Class,Texas,Tables,974.988,0.3,Bretford CR4500 Series Slim Rectangular Table,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,9/10/2018 12:00:00 AM,CA-2018-110905,65807,OFF-AP-10004785,14.6157,3,Central,1960,Consumer,9/15/2018 12:00:00 AM,Second Class,Missouri,Appliances,33.99,0,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",,No,,,100000,105000,120000,145000
Unique,1,Orders_East.xlsx/Orders_East,,Office Supplies,Philadelphia,United States,PS-18760,Pamela Stobb,9/14/2018 12:00:00 AM,CA-2018-156237,19140,OFF-BI-10000301,-2.588,2,East,6810,Consumer,9/15/2018 12:00:00 AM,First Class,Pennsylvania,Binders,3.88,0.7,GBC Instant Report Kit,,No,,,125000,150000,175000,200000
Unique,4,Orders_East.xlsx/Orders_East,,Furniture,New York City,United States,CP-12340,Christine Phan,3/17/2015 12:00:00 AM,US-2015-148838,10024,FUR-TA-10004175,-122.7816,3,East,2360,Corporate,3/21/2015 12:00:00 AM,Standard Class,New York,Tables,613.9,0.4,"Hon 30"" x 60"" Table with Locking Drawer",,No,,,125000,150000,175000,200000
Unique,4,Orders_East.xlsx/Orders_East,,Furniture,Yonkers,United States,TM-21490,Tony Molinari,7/27/2018 12:00:00 AM,CA-2018-108791,10701,FUR-FU-10004018,4.0203,1,East,5297,Consumer,7/31/2018 12:00:00 AM,Standard Class,New York,Furnishings,14.89,0,Tensor Computer Mounted Lamp,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,AT-10735,Annie Thurman,12/17/2018 12:00:00 AM,CA-2018-103443,10009,OFF-BI-10001617,8.3754,3,East,7041,Consumer,12/23/2018 12:00:00 AM,Standard Class,New York,Binders,24.81,0.2,GBC Wire Binding Combs,,No,,,125000,150000,175000,200000
Unique,2,Orders_West.csv,,Office Supplies,Los Angeles,United States,YC-21895,Yoseph Carroll,11/12/2016 12:00:00 AM,CA-2016-153220,90032,OFF-PA-10003016,7.065,5,West,2689,Corporate,11/14/2016 12:00:00 AM,First Class,California,Paper,15.7,0,"Adams ""While You Were Out"" Message Pads",,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,San Francisco,United States,BD-11605,Brian Dahlen,8/15/2015 12:00:00 AM,US-2015-164406,94122,OFF-AP-10003287,42.8148,3,West,9823,Consumer,8/19/2015 12:00:00 AM,Standard Class,California,Appliances,152.91,0,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,,No,,,115000,200000,225000,300000
Unique,2,Orders_Central.csv,,Office Supplies,San Antonio,United States,SC-20770,Stewart Carmichael,11/19/2018 12:00:00 AM,CA-2018-112529,78207,OFF-AR-10001915,8.7384,4,Central,3616,Corporate,11/21/2018 12:00:00 AM,First Class,Texas,Art,31.776,0.2,Peel-Off China Markers,,No,,,100000,105000,120000,145000
Unique,3,Orders_Central.csv,,Office Supplies,Dallas,United States,JP-15460,Jennifer Patt,11/23/2018 12:00:00 AM,CA-2018-156622,75220,OFF-BI-10003707,-9.156,2,Central,8978,Corporate,11/26/2018 12:00:00 AM,First Class,Texas,Binders,6.104,0.8,Aluminum Screw Posts,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Waco,United States,CA-12265,Christina Anderson,10/19/2018 12:00:00 AM,CA-2018-106432,76706,OFF-BI-10002799,-3.5224,2,Central,5175,Consumer,10/24/2018 12:00:00 AM,Standard Class,Texas,Binders,2.072,0.8,"SlimView Poly Binder, 3/8""",,No,,,100000,105000,120000,145000
Unique,1,Orders_East.xlsx/Orders_East,,Furniture,New York City,United States,GM-14440,Gary McGarr,3/26/2018 12:00:00 AM,US-2018-121251,10009,FUR-BO-10001918,-28.9764,2,East,1861,Consumer,3/27/2018 12:00:00 AM,First Class,New York,Bookcases,257.56,0.2,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",,No,,,125000,150000,175000,200000
Unique,2,Orders_East.xlsx/Orders_East,,Furniture,Everett,United States,MA-17560,Matt Abelman,11/27/2016 12:00:00 AM,CA-2016-130974,2149,FUR-FU-10002506,4.6764,3,East,7673,Home Office,11/29/2016 12:00:00 AM,Second Class,Massachusetts,Furnishings,38.96,0,"Tensor ""Hersey Kiss"" Styled Floor Lamp",,No,,,125000,150000,175000,200000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Akron,United States,RD-19810,Ross DeVincentis,12/27/2017 12:00:00 AM,CA-2017-102596,44312,OFF-FA-10000621,6.2292,6,East,8390,Home Office,12/30/2017 12:00:00 AM,First Class,Ohio,Fasteners,17.18,0.2,"OIC Colored Binder Clips, Assorted Sizes",,No,,,125000,150000,175000,200000
Unique,4,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,AC-10615,Ann Chong,9/2/2018 12:00:00 AM,CA-2018-157987,10009,OFF-AR-10004582,2.214,3,East,1955,Corporate,9/6/2018 12:00:00 AM,Standard Class,New York,Art,4.91,0,BIC Brite Liner Grip Highlighters,,No,,,125000,150000,175000,200000
Unique,1,Orders_West.csv,,Office Supplies,Seattle,United States,FH-14365,Fred Hopkins,3/19/2016 12:00:00 AM,CA-2016-111829,98115,OFF-PA-10004359,100.656,2,West,1646,Corporate,3/20/2016 12:00:00 AM,First Class,Washington,Paper,209.7,0,Multicolor Computer Printout Paper,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,Los Angeles,United States,CW-11905,Carl Weiss,11/4/2017 12:00:00 AM,CA-2017-119018,90004,OFF-BI-10000494,1.305,1,West,6774,Home Office,11/8/2017 12:00:00 AM,Standard Class,California,Binders,4.176,0.2,Acco Economy Flexible Poly Round Ring Binder,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Technology,Mission Viejo,United States,VM-21835,Vivian Mathis,5/12/2017 12:00:00 AM,US-2017-123610,92691,TEC-AC-10004518,46.8,6,West,9496,Consumer,5/16/2017 12:00:00 AM,Standard Class,California,Accessories,120,0,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,9/18/2018 12:00:00 AM,CA-2018-106180,94122,OFF-AR-10000940,2.3814,3,West,142,Corporate,9/23/2018 12:00:00 AM,Standard Class,California,Art,8.82,0,Newell 343,,No,,,115000,200000,225000,300000
Unique,3,Orders_West.csv,,Furniture,San Francisco,United States,EK-13795,Eileen Kiefer,3/18/2015 12:00:00 AM,CA-2015-111871,94110,FUR-BO-10004218,70.49,10,West,6152,Home Office,3/21/2015 12:00:00 AM,Second Class,California,Bookcases,1198.33,0.15,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",General,Yes,,,115000,200000,225000,300000
Unique,3,Orders_Central.csv,,Office Supplies,Garden City,United States,BH-11710,Brosina Hoffman,2/8/2016 12:00:00 AM,US-2016-130491,67846,OFF-FA-10000134,1.8011,1,Central,7613,Consumer,2/11/2016 12:00:00 AM,First Class,Kansas,Fasteners,5.81,0,"Advantus Push Pins, Aluminum Head",,No,,,100000,105000,120000,145000
Unique,4,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,DM-13525,Don Miller,9/11/2016 12:00:00 AM,CA-2016-132465,10035,OFF-ST-10003641,1.576,1,East,8027,Corporate,9/15/2016 12:00:00 AM,Second Class,New York,Storage,78.79,0,Space Solutions Industrial Galvanized Steel Shelving.,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Technology,Concord,United States,GM-14455,Gary Mitchum,8/6/2018 12:00:00 AM,CA-2018-151981,3301,TEC-PH-10003601,247.485,5,East,6399,Home Office,8/12/2018 12:00:00 AM,Standard Class,New Hampshire,Phones,824.95,0,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",,No,,,125000,150000,175000,200000
Unique,4,Orders_West.csv,,Furniture,Hesperia,United States,YS-21880,Yana Sorensen,4/13/2018 12:00:00 AM,CA-2018-135076,92345,FUR-CH-10003774,-38.2116,6,West,8340,Corporate,4/17/2018 12:00:00 AM,Standard Class,California,Chairs,436.704,0.2,"Global Wood Trimmed Manager's Task Chair, Khaki",,No,,,115000,200000,225000,300000
Unique,5,Orders_Central.csv,,Furniture,Springfield,United States,CP-12085,Cathy Prescott,1/13/2018 12:00:00 AM,US-2018-167402,65807,FUR-BO-10001608,53.235,3,Central,6622,Corporate,1/18/2018 12:00:00 AM,Second Class,Missouri,Bookcases,212.94,0,"Hon Metal Bookcases, Black",,No,,,100000,105000,120000,145000
Unique,1,Orders_East.xlsx/Orders_East,,Furniture,Waterbury,United States,AG-10900,Arthur Gainer,5/17/2017 12:00:00 AM,CA-2017-158435,6708,FUR-FU-10003975,17.324,4,East,4707,Consumer,5/18/2017 12:00:00 AM,First Class,Connecticut,Furnishings,173.24,0,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,No,,,125000,150000,175000,200000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Lancaster,United States,JS-15940,Joni Sundaresam,9/23/2017 12:00:00 AM,CA-2017-124016,43130,OFF-BI-10002071,-9.7608,7,East,6055,Home Office,9/26/2017 12:00:00 AM,Second Class,Ohio,Binders,12.2,0.7,Fellowes Black Plastic Comb Bindings,,No,,,125000,150000,175000,200000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,JL-15850,John Lucas,4/25/2016 12:00:00 AM,CA-2016-112557,10035,OFF-AP-10002311,90.8292,3,East,3141,Consumer,4/28/2016 12:00:00 AM,First Class,New York,Appliances,206.43,0,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,Manchester,United States,TB-21625,Trudy Brown,5/28/2016 12:00:00 AM,CA-2016-149601,6040,OFF-ST-10001558,2.436,1,East,8387,Consumer,6/3/2016 12:00:00 AM,Standard Class,Connecticut,Storage,16.23,0,Acco Perma 4000 Stacking Storage Drawers,,No,,,125000,150000,175000,200000
Unique,4,Orders_West.csv,,Office Supplies,Los Angeles,United States,FH-14275,Frank Hawley,4/6/2015 12:00:00 AM,CA-2015-153808,90004,OFF-AR-10001725,18.447,3,West,8839,Corporate,4/10/2015 12:00:00 AM,Second Class,California,Art,70.95,0,Boston Home & Office Model 2000 Electric Pencil Sharpeners,,No,,,115000,200000,225000,300000
Unique,7,Orders_West.csv,,Furniture,Phoenix,United States,LW-16825,Laurel Workman,12/25/2017 12:00:00 AM,CA-2017-109827,85023,FUR-CH-10004754,4.1972,2,West,6804,Corporate,1/1/2018 12:00:00 AM,Standard Class,Arizona,Chairs,47.968,0.2,"Global Stack Chair with Arms, Black",,No,,,115000,200000,225000,300000
Unique,0,orders_south_2015,orders_south_2016.csv,Technology,Plantation,United States,DC-13285,Debra Catini,3/22/2016 12:00:00 AM,CA-2016-117884,33317,TEC-AC-10002567,89.5888,7,South,8556,Consumer,3/22/2016 12:00:00 AM,Same Day,Florida,Accessories,447.944,0.2,Logitech G602 Wireless Gaming Mouse,,No,,,100000,100000,100000,100000
Unique,4,Orders_Central.csv,,Office Supplies,Roseville,United States,BO-11350,Bill Overfelt,8/15/2018 12:00:00 AM,CA-2018-144883,55113,OFF-LA-10000305,23.184,8,Central,5295,Corporate,8/19/2018 12:00:00 AM,Standard Class,Minnesota,Labels,50.4,0,Avery 495,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,9/14/2015 12:00:00 AM,US-2015-100853,60623,OFF-AP-10000891,-131.12,2,Central,175,Corporate,9/19/2015 12:00:00 AM,Standard Class,Illinois,Appliances,52.448,0.8,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,,No,,,100000,105000,120000,145000
Unique,6,Orders_Central.csv,,Technology,Carrollton,United States,EA-14035,Erin Ashbrook,6/20/2017 12:00:00 AM,CA-2017-108581,75007,TEC-AC-10001109,26.3912,4,Central,1945,Corporate,6/26/2017 12:00:00 AM,Standard Class,Texas,Accessories,95.968,0.2,Logitech Trackman Marble Mouse,,No,,,100000,105000,120000,145000
Unique,0,Orders_East.xlsx/Orders_East,,Technology,Marion,United States,DK-13375,Dennis Kane,12/6/2016 12:00:00 AM,CA-2016-131884,43302,TEC-PH-10001578,-89.089,2,East,2222,Consumer,12/6/2016 12:00:00 AM,Same Day,Ohio,Phones,485.94,0.4,Polycom SoundStation2 EX Conference phone,,No,,,125000,150000,175000,200000
Unique,2,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,MC-17845,Michael Chen,12/29/2018 12:00:00 AM,US-2018-102638,10035,OFF-FA-10002988,2.9547,3,East,2875,Consumer,12/31/2018 12:00:00 AM,First Class,New York,Fasteners,6.03,0,Ideal Clamps,,No,,,125000,150000,175000,200000
Unique,4,Orders_West.csv,,Furniture,Los Angeles,United States,ML-17395,Marina Lichtenstein,5/26/2015 12:00:00 AM,CA-2015-156349,90008,FUR-BO-10000362,27.3568,2,West,1611,Corporate,5/30/2015 12:00:00 AM,Standard Class,California,Bookcases,290.666,0.15,Sauder Inglewood Library Bookcases,Incorrect Product Ordered,Yes,customer didn't know item was in cart,C Arnold,115000,200000,225000,300000
Unique,6,Orders_West.csv,,Office Supplies,Colorado Springs,United States,SP-20620,Stefania Perrino,1/6/2016 12:00:00 AM,CA-2016-149636,80906,OFF-BI-10002764,-1.3566,2,West,7718,Corporate,1/12/2016 12:00:00 AM,Standard Class,Colorado,Binders,1.938,0.7,Recycled Pressboard Report Cover with Reinforced Top Hinge,Defective,Yes,item was torn,R Duchesne,115000,200000,225000,300000
Unique,3,Orders_West.csv,,Furniture,Salem,United States,AH-10120,Adrian Hane,12/18/2017 12:00:00 AM,CA-2017-145261,97301,FUR-TA-10002530,-264.215,5,West,5659,Home Office,12/21/2017 12:00:00 AM,First Class,Oregon,Tables,377.45,0.5,"Iceberg OfficeWorks 42"" Round Tables",,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,San Francisco,United States,RB-19360,Raymond Buch,7/14/2017 12:00:00 AM,CA-2017-109953,94122,OFF-AP-10002998,50.0346,7,West,7225,Consumer,7/18/2017 12:00:00 AM,Standard Class,California,Appliances,151.62,0,Holmes 99% HEPA Air Purifier,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Furniture,Seattle,United States,DB-13060,Dave Brooks,3/1/2015 12:00:00 AM,CA-2015-104269,98115,FUR-CH-10004063,51.476400000,2,West,158,Consumer,3/6/2015 12:00:00 AM,Second Class,Washington,Chairs,457.568,0.2,Global Deluxe High-Back Manager's Chair,,No,,,115000,200000,225000,300000
Unique,6,Orders_West.csv,,Furniture,San Diego,United States,EJ-13720,Ed Jacobs,1/27/2015 12:00:00 AM,US-2015-117163,92037,FUR-TA-10003469,-16.65,3,West,3796,Consumer,2/2/2015 12:00:00 AM,Standard Class,California,Tables,333,0.2,Balt Split Level Computer Training Table,,No,,,115000,200000,225000,300000
Unique,1,Orders_Central.csv,,Office Supplies,Houston,United States,MH-17620,Matt Hagelstein,9/26/2017 12:00:00 AM,CA-2017-132017,77041,OFF-BI-10004001,-11.5872,2,Central,9414,Corporate,9/27/2017 12:00:00 AM,First Class,Texas,Binders,6.816,0.8,GBC Recycled VeloBinder Covers,,No,,,100000,105000,120000,145000
Unique,6,Orders_Central.csv,,Technology,Chicago,United States,GM-14455,Gary Mitchum,12/14/2018 12:00:00 AM,CA-2018-122595,60653,TEC-AC-10000474,28.497,3,Central,3332,Home Office,12/20/2018 12:00:00 AM,Standard Class,Illinois,Accessories,227.976,0.2,Kensington Expert Mouse Optical USB Trackball for PC or Mac,,No,,,100000,105000,120000,145000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Philadelphia,United States,QJ-19255,Quincy Jones,3/17/2015 12:00:00 AM,CA-2015-127859,19134,OFF-PA-10003641,41.1528,6,East,8011,Corporate,3/20/2015 12:00:00 AM,Second Class,Pennsylvania,Paper,126.62,0.2,Xerox 1909,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,Long Beach,United States,JW-15955,Joni Wasserman,8/7/2018 12:00:00 AM,CA-2018-117023,11561,OFF-AR-10004062,26.2,10,East,3575,Consumer,8/12/2018 12:00:00 AM,Standard Class,New York,Art,104.8,0,Staples in misc. colors,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,WB-21850,William Brown,1/15/2017 12:00:00 AM,CA-2017-137848,10011,OFF-EN-10001137,7.5992,4,East,3742,Consumer,1/21/2017 12:00:00 AM,Standard Class,New York,Envelopes,16.52,0,"#10 Gummed Flap White Envelopes, 100/Box",,No,,,125000,150000,175000,200000
Unique,0,Orders_West.csv,,Technology,San Francisco,United States,MW-18235,Mitch Willingham,11/16/2018 12:00:00 AM,CA-2018-136308,94122,TEC-MA-10000488,215.9973,3,West,3299,Corporate,11/16/2018 12:00:00 AM,Same Day,California,Machines,1919.976,0.2,Bady BDG101FRU Card Printer,,No,,,115000,200000,225000,300000
Unique,2,Orders_West.csv,,Furniture,Los Angeles,United States,JD-16150,Justin Deggeller,11/16/2015 12:00:00 AM,CA-2015-119144,90008,FUR-BO-10004015,25.1979,3,West,8710,Corporate,11/18/2015 12:00:00 AM,First Class,California,Bookcases,305.9745,0.15,"Bush Andora Bookcase, Maple/Graphite Gray Finish",,No,,,115000,200000,225000,300000
Unique,7,Orders_West.csv,,Office Supplies,Sparks,United States,KN-16705,Kristina Nunn,7/22/2017 12:00:00 AM,CA-2017-140613,89431,OFF-SU-10004261,24.998,5,West,5453,Home Office,7/29/2017 12:00:00 AM,Standard Class,Nevada,Supplies,86.2,0,"Fiskars 8"" Scissors, 2/Pack",,No,,,115000,200000,225000,300000
Unique,1,orders_south_2015,orders_south_2017.csv,Furniture,Murray,United States,JG-15160,James Galang,12/5/2017 12:00:00 AM,CA-2017-124772,42071,FUR-FU-10004748,74.8098,3,South,3009,Consumer,12/6/2017 12:00:00 AM,First Class,Kentucky,Furnishings,191.82,0,"Howard Miller 16"" Diameter Gallery Wall Clock",,No,,,100000,100000,100000,100000
Unique,0,Orders_Central.csv,,Office Supplies,Bolingbrook,United States,TD-20995,Tamara Dahlen,8/23/2016 12:00:00 AM,CA-2016-114468,60440,OFF-FA-10003021,2.256,8,Central,3096,Consumer,8/23/2016 12:00:00 AM,Same Day,Illinois,Fasteners,12.032,0.2,Staples,,No,,,100000,105000,120000,145000
Unique,4,Orders_Central.csv,,Furniture,Chicago,United States,LE-16810,Laurel Elliston,5/22/2018 12:00:00 AM,US-2018-150595,60653,FUR-CH-10000513,-54.5958,2,Central,5540,Consumer,5/26/2018 12:00:00 AM,Standard Class,Illinois,Chairs,181.986,0.3,High-Back Leather Manager's Chair,,No,,,100000,105000,120000,145000
Unique,4,Orders_Central.csv,,Office Supplies,Chicago,United States,EA-14035,Erin Ashbrook,2/16/2017 12:00:00 AM,CA-2017-168956,60623,OFF-PA-10000809,1.8144,1,Central,1824,Corporate,2/20/2017 12:00:00 AM,Standard Class,Illinois,Paper,5.184,0.2,Xerox 206,,No,,,100000,105000,120000,145000
Unique,6,Orders_Central.csv,,Office Supplies,Houston,United States,CA-12055,Cathy Armstrong,9/5/2016 12:00:00 AM,CA-2016-162621,77036,OFF-BI-10003708,-7.8225,3,Central,4490,Home Office,9/11/2016 12:00:00 AM,Standard Class,Texas,Binders,4.47,0.8,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",,No,,,100000,105000,120000,145000
